parent_area, processing_area, node_id, coc, vendor, qos, goodstype, flow, sellerLocationId, externalization, destinationHubId, mappedHubId, destinationTag, bagClosingTag, bagServiceType, fbeBin, bagLabelText
VStation12,Bin24,d9f15d17-a00a-4d0e-b18d-81862986bd31,PAT/CHP,E,,D,F,,,140851.0,144470.0,1365,EPATBTS,ECONOMY,false,
VStation12,Bin24,d9f15d17-a00a-4d0e-b18d-81862986bd31,PAT/PGJ,E,,,R,,,140851.0,144470.0,1365,EPATBTS,ECONOMY,false,
VStation12,Bin24,d9f15d17-a00a-4d0e-b18d-81862986bd31,SNJ/POI,E,R,S,F,,,140851.0,144470.0,1365,EPATBTS,ECONOMY,false,
VStation12,Bin24,d9f15d17-a00a-4d0e-b18d-81862986bd31,JHD/MDH,E,E,S,F,,,140851.0,144470.0,1365,EPATBTS,ECONOMY,false,
VStation12,Bin24,d9f15d17-a00a-4d0e-b18d-81862986bd31,PAT/LLG,E,E,S,F,,,140851.0,144470.0,1365,EPATBTS,ECONOMY,false,
VStation12,Bin24,d9f15d17-a00a-4d0e-b18d-81862986bd31,DRA/NWD,E,,D,F,,,140851.0,144470.0,1365,EPATBTS,ECONOMY,false,
VStation12,Bin24,d9f15d17-a00a-4d0e-b18d-81862986bd31,PAT/SAN,E,R,S,F,,,140851.0,144470.0,1365,EPATBTS,ECONOMY,false,
VStation12,Bin24,d9f15d17-a00a-4d0e-b18d-81862986bd31,PAT/BHE,E,R,S,F,,,140851.0,144470.0,1365,EPATBTS,ECONOMY,false,
VStation12,Bin24,d9f15d17-a00a-4d0e-b18d-81862986bd31,PAT/PHJ,E,,D,F,,,140851.0,144470.0,1365,EPATBTS,ECONOMY,false,
VStation12,Bin24,d9f15d17-a00a-4d0e-b18d-81862986bd31,JHD/MDH,E,R,S,F,,,140851.0,144470.0,1365,EPATBTS,ECONOMY,false,
VStation12,Bin24,d9f15d17-a00a-4d0e-b18d-81862986bd31,PAT/AWL,E,E,S,F,,,140851.0,144470.0,1365,EPATBTS,ECONOMY,false,
VStation12,Bin24,d9f15d17-a00a-4d0e-b18d-81862986bd31,DRA/NWD,E,,,R,,,140851.0,144470.0,1365,EPATBTS,ECONOMY,false,
VStation12,Bin24,d9f15d17-a00a-4d0e-b18d-81862986bd31,BBI/BXR,E,E,S,F,,,140851.0,144470.0,1365,EPATBTS,ECONOMY,false,
VStation12,Bin24,d9f15d17-a00a-4d0e-b18d-81862986bd31,CPR/LBL,E,E,S,F,,,140851.0,144470.0,1365,EPATBTS,ECONOMY,false,
VStation12,Bin24,d9f15d17-a00a-4d0e-b18d-81862986bd31,PAT/LLG,E,R,S,F,,,140851.0,144470.0,1365,EPATBTS,ECONOMY,false,
VStation12,Bin24,d9f15d17-a00a-4d0e-b18d-81862986bd31,PAT/PHJ,E,,,R,,,140851.0,144470.0,1365,EPATBTS,ECONOMY,false,
VStation12,Bin24,d9f15d17-a00a-4d0e-b18d-81862986bd31,PAT/BHE,E,E,S,F,,,140851.0,144470.0,1365,EPATBTS,ECONOMY,false,
VStation12,Bin24,d9f15d17-a00a-4d0e-b18d-81862986bd31,PAT/SAN,E,E,S,F,,,140851.0,144470.0,1365,EPATBTS,ECONOMY,false,
VStation12,BIN39,3c45a29d-0338-4a85-8972-d6020505b620,DEL/ARA,E,,,R,,,1352.0,1352.0,,EDELARA,ECONOMY,false,
VStation9,Bin7,8cd0fbf5-84dc-4191-a22c-dd2b1bded1fd,PAT/SMP,E,,D,F,,,68884.0,68884.0,,EPATSMP,ECONOMY,false,
VStation9,Bin7,8cd0fbf5-84dc-4191-a22c-dd2b1bded1fd,PAT/SMP,E,E,S,F,,,68884.0,68884.0,,EPATSMP,ECONOMY,false,
VStation9,Bin7,8cd0fbf5-84dc-4191-a22c-dd2b1bded1fd,PAT/SMP,E,,,R,,,68884.0,68884.0,,EPATSMP,ECONOMY,false,
VStation9,Bin7,8cd0fbf5-84dc-4191-a22c-dd2b1bded1fd,PAT/SMP,E,R,S,F,,,68884.0,68884.0,,EPATSMP,ECONOMY,false,
VStation9,Bin32,5c5d31bd-5fc2-46f8-af55-b1383728acf8,BDQ/AJW,E,E,S,F,,,182500.0,182500.0,,EBDQAJW,ECONOMY,false,
VStation9,Bin32,5c5d31bd-5fc2-46f8-af55-b1383728acf8,BDQ/AJW,E,R,S,F,,,182500.0,182500.0,,EBDQAJW,ECONOMY,false,
VStation9,Bin32,5c5d31bd-5fc2-46f8-af55-b1383728acf8,BDQ/AJW,E,,D,F,,,182500.0,182500.0,,EBDQAJW,ECONOMY,false,
VStation9,Bin32,5c5d31bd-5fc2-46f8-af55-b1383728acf8,BDQ/AJW,E,,,R,,,182500.0,182500.0,,EBDQAJW,ECONOMY,false,
VStation2,Bin29,56cad470-8294-4d7d-8cc5-f57e23d6c078,BBI/HLD,E,,D,F,,,182488.0,182488.0,,EBBIHLD,ECONOMY,false,
VStation2,Bin29,56cad470-8294-4d7d-8cc5-f57e23d6c078,BBI/HLD,E,R,S,F,,,182488.0,182488.0,,EBBIHLD,ECONOMY,false,
VStation2,Bin29,56cad470-8294-4d7d-8cc5-f57e23d6c078,BBI/HLD,E,E,S,F,,,182488.0,182488.0,,EBBIHLD,ECONOMY,false,
VStation2,Bin29,56cad470-8294-4d7d-8cc5-f57e23d6c078,BBI/HLD,E,,,R,,,182488.0,182488.0,,EBBIHLD,ECONOMY,false,
VStation6,Bin19,18f76080-dcb2-476c-b74b-99d2ee6e3a5c,CCU/CNP,E,R,S,F,,,464.0,464.0,,ECCUCNP,ECONOMY,false,
VStation6,Bin19,18f76080-dcb2-476c-b74b-99d2ee6e3a5c,CCU/CNP,E,,,R,,,464.0,464.0,,ECCUCNP,ECONOMY,false,
VStation6,Bin19,18f76080-dcb2-476c-b74b-99d2ee6e3a5c,CCU/CNP,E,E,S,F,,,464.0,464.0,,ECCUCNP,ECONOMY,false,
VStation6,Bin19,18f76080-dcb2-476c-b74b-99d2ee6e3a5c,CCU/CNP,E,,D,F,,,464.0,464.0,,ECCUCNP,ECONOMY,false,
VStation8,Bin23,12471014-e467-4e75-8582-2dad59bbee4b,RAJ/GDN,E,E,S,F,,,55754.0,55754.0,,ERAJGDN,ECONOMY,false,
VStation8,Bin23,12471014-e467-4e75-8582-2dad59bbee4b,RAJ/GDN,E,,,R,,,55754.0,55754.0,,ERAJGDN,ECONOMY,false,
VStation8,Bin23,12471014-e467-4e75-8582-2dad59bbee4b,RAJ/GDN,E,R,S,F,,,55754.0,55754.0,,ERAJGDN,ECONOMY,false,
VStation8,Bin23,12471014-e467-4e75-8582-2dad59bbee4b,RAJ/GDN,E,,D,F,,,55754.0,55754.0,,ERAJGDN,ECONOMY,false,
VStation10,Bin4,5c9c5e12-dd8a-48a7-8b3b-68f1255490c7,AMD/CDH,E,R,S,F,,,101622.0,101622.0,,EAMDCDH,ECONOMY,false,
VStation10,Bin4,5c9c5e12-dd8a-48a7-8b3b-68f1255490c7,AMD/CDH,E,E,S,F,,,101622.0,101622.0,,EAMDCDH,ECONOMY,false,
VStation10,Bin4,5c9c5e12-dd8a-48a7-8b3b-68f1255490c7,AMD/CDH,E,,D,F,,,101622.0,101622.0,,EAMDCDH,ECONOMY,false,
VStation10,Bin4,5c9c5e12-dd8a-48a7-8b3b-68f1255490c7,AMD/CDH,E,,,R,,,101622.0,101622.0,,EAMDCDH,ECONOMY,false,
VStation1,Bin12,a1d33ad6-b7b8-499f-85af-0ab341fe16e1,CCU/BZN,E,R,S,F,,,274974.0,274974.0,,ECCUBZN,ECONOMY,false,
VStation1,Bin12,a1d33ad6-b7b8-499f-85af-0ab341fe16e1,CCU/BZN,E,E,S,F,,,274974.0,274974.0,,ECCUBZN,ECONOMY,false,
VStation1,Bin12,a1d33ad6-b7b8-499f-85af-0ab341fe16e1,CCU/BZN,E,,,R,,,274974.0,274974.0,,ECCUBZN,ECONOMY,false,
VStation1,Bin12,a1d33ad6-b7b8-499f-85af-0ab341fe16e1,CCU/BZN,E,,D,F,,,274974.0,274974.0,,ECCUBZN,ECONOMY,false,
VStation6,Bin4,ef1eb8d3-6301-41ad-9fac-d11ffbab1270,IXR/BMR,E,,D,F,,,52521.0,52521.0,,EIXRBMR,ECONOMY,false,
VStation6,Bin4,ef1eb8d3-6301-41ad-9fac-d11ffbab1270,IXR/BMR,E,,,R,,,52521.0,52521.0,,EIXRBMR,ECONOMY,false,
VStation6,Bin4,ef1eb8d3-6301-41ad-9fac-d11ffbab1270,IXR/BMR,E,R,S,F,,,52521.0,52521.0,,EIXRBMR,ECONOMY,false,
VStation6,Bin4,ef1eb8d3-6301-41ad-9fac-d11ffbab1270,IXR/BMR,E,E,S,F,,,52521.0,52521.0,,EIXRBMR,ECONOMY,false,
VStation7,Bin26,902b50ba-7f03-42ee-aa12-fbec074dd3a9,CCU/LGL,E,E,S,F,,,52549.0,52549.0,,ECCULGL,ECONOMY,false,
VStation7,Bin26,902b50ba-7f03-42ee-aa12-fbec074dd3a9,CCU/LGL,E,,D,F,,,52549.0,52549.0,,ECCULGL,ECONOMY,false,
VStation7,Bin26,902b50ba-7f03-42ee-aa12-fbec074dd3a9,CCU/LGL,E,,,R,,,52549.0,52549.0,,ECCULGL,ECONOMY,false,
VStation7,Bin26,902b50ba-7f03-42ee-aa12-fbec074dd3a9,CCU/LGL,E,R,S,F,,,52549.0,52549.0,,ECCULGL,ECONOMY,false,
VStation12,Bin9,8d681514-0a5b-4f56-a979-bff35c007312,JLR/MHJ,E,R,S,F,,,163.0,185272.0,1361,ENAGBTS,ECONOMY,false,
VStation12,Bin9,8d681514-0a5b-4f56-a979-bff35c007312,JLR/GRH,E,,D,F,,,163.0,185272.0,1361,ENAGBTS,ECONOMY,false,
VStation12,Bin9,8d681514-0a5b-4f56-a979-bff35c007312,HJR/PNA,E,E,S,F,,,163.0,185272.0,1361,ENAGBTS,ECONOMY,false,
VStation12,Bin9,8d681514-0a5b-4f56-a979-bff35c007312,DON/DON,E,,,R,,,163.0,185272.0,1361,ENAGBTS,ECONOMY,false,
VStation12,Bin9,8d681514-0a5b-4f56-a979-bff35c007312,JLR/MHJ,E,,,R,,,163.0,185272.0,1361,ENAGBTS,ECONOMY,false,
VStation12,Bin9,8d681514-0a5b-4f56-a979-bff35c007312,DON/DON,E,R,S,F,,,163.0,185272.0,1361,ENAGBTS,ECONOMY,false,
VStation12,Bin9,8d681514-0a5b-4f56-a979-bff35c007312,JLR/NAI,E,,,R,,,163.0,185272.0,1361,ENAGBTS,ECONOMY,false,
VStation12,Bin9,8d681514-0a5b-4f56-a979-bff35c007312,JLR/NAI,E,R,S,F,,,163.0,185272.0,1361,ENAGBTS,ECONOMY,false,
VStation12,Bin9,8d681514-0a5b-4f56-a979-bff35c007312,HJR/PNA,E,R,S,F,,,163.0,185272.0,1361,ENAGBTS,ECONOMY,false,
VStation12,Bin9,8d681514-0a5b-4f56-a979-bff35c007312,JLR/JBL,E,R,S,F,,,163.0,185272.0,1361,ENAGBTS,ECONOMY,false,
VStation12,Bin9,8d681514-0a5b-4f56-a979-bff35c007312,JTR/MDH,E,E,S,F,,,163.0,185272.0,1361,ENAGBTS,ECONOMY,false,
VStation12,Bin9,8d681514-0a5b-4f56-a979-bff35c007312,NWR/MDH,E,,D,F,,,163.0,185272.0,1361,ENAGBTS,ECONOMY,false,
VStation12,Bin9,8d681514-0a5b-4f56-a979-bff35c007312,SHD/SHD,E,,D,F,,,163.0,185272.0,1361,ENAGBTS,ECONOMY,false,
VStation12,Bin9,8d681514-0a5b-4f56-a979-bff35c007312,BIJ/MDH,E,,,R,,,163.0,185272.0,1361,ENAGBTS,ECONOMY,false,
VStation12,Bin9,8d681514-0a5b-4f56-a979-bff35c007312,JLR/JBL,E,E,S,F,,,163.0,185272.0,1361,ENAGBTS,ECONOMY,false,
VStation12,Bin9,8d681514-0a5b-4f56-a979-bff35c007312,JLR/SIH,E,,D,F,,,163.0,185272.0,1361,ENAGBTS,ECONOMY,false,
VStation12,Bin9,8d681514-0a5b-4f56-a979-bff35c007312,REW/MHR,E,,D,F,,,163.0,185272.0,1361,ENAGBTS,ECONOMY,false,
VStation12,Bin9,8d681514-0a5b-4f56-a979-bff35c007312,KTM/MDH,E,,D,F,,,163.0,185272.0,1361,ENAGBTS,ECONOMY,false,
VStation12,Bin9,8d681514-0a5b-4f56-a979-bff35c007312,PLB/MDH,E,,D,F,,,163.0,185272.0,1361,ENAGBTS,ECONOMY,false,
VStation12,Bin9,8d681514-0a5b-4f56-a979-bff35c007312,JTR/MDH,E,R,S,F,,,163.0,185272.0,1361,ENAGBTS,ECONOMY,false,
VStation12,Bin9,8d681514-0a5b-4f56-a979-bff35c007312,BIJ/MDH,E,R,S,F,,,163.0,185272.0,1361,ENAGBTS,ECONOMY,false,
VStation12,Bin9,8d681514-0a5b-4f56-a979-bff35c007312,JLR/JBL,E,,,R,,,163.0,185272.0,1361,ENAGBTS,ECONOMY,false,
VStation12,Bin9,8d681514-0a5b-4f56-a979-bff35c007312,BIJ/MDH,E,E,S,F,,,163.0,185272.0,1361,ENAGBTS,ECONOMY,false,
VStation12,Bin9,8d681514-0a5b-4f56-a979-bff35c007312,NAG/ANJ,E,,D,F,,,163.0,185272.0,1361,ENAGBTS,ECONOMY,false,
VStation12,Bin9,8d681514-0a5b-4f56-a979-bff35c007312,HJR/NWG,E,,D,F,,,163.0,185272.0,1361,ENAGBTS,ECONOMY,false,
VStation12,Bin9,8d681514-0a5b-4f56-a979-bff35c007312,HJR/PNA,E,,,R,,,163.0,185272.0,1361,ENAGBTS,ECONOMY,false,
VStation12,Bin9,8d681514-0a5b-4f56-a979-bff35c007312,GTN/MDH,E,,D,F,,,163.0,185272.0,1361,ENAGBTS,ECONOMY,false,
VStation12,Bin9,8d681514-0a5b-4f56-a979-bff35c007312,DON/DON,E,E,S,F,,,163.0,185272.0,1361,ENAGBTS,ECONOMY,false,
VStation12,Bin9,8d681514-0a5b-4f56-a979-bff35c007312,JLR/GAD,E,,D,F,,,163.0,185272.0,1361,ENAGBTS,ECONOMY,false,
VStation12,Bin9,8d681514-0a5b-4f56-a979-bff35c007312,JLR/MHJ,E,E,S,F,,,163.0,185272.0,1361,ENAGBTS,ECONOMY,false,
VStation12,Bin9,8d681514-0a5b-4f56-a979-bff35c007312,JLR/MDL,E,,D,F,,,163.0,185272.0,1361,ENAGBTS,ECONOMY,false,
VStation12,Bin9,8d681514-0a5b-4f56-a979-bff35c007312,JLR/UMA,E,,D,F,,,163.0,185272.0,1361,ENAGBTS,ECONOMY,false,
VStation12,Bin9,8d681514-0a5b-4f56-a979-bff35c007312,REW/BRH,E,,D,F,,,163.0,185272.0,1361,ENAGBTS,ECONOMY,false,
VStation12,Bin9,8d681514-0a5b-4f56-a979-bff35c007312,JLR/NAI,E,E,S,F,,,163.0,185272.0,1361,ENAGBTS,ECONOMY,false,
VStation12,Bin9,8d681514-0a5b-4f56-a979-bff35c007312,HJR/TGH,E,,,R,,,163.0,185272.0,1361,ENAGBTS,ECONOMY,false,
VStation12,Bin9,8d681514-0a5b-4f56-a979-bff35c007312,SHD/SHD,E,,,R,,,163.0,185272.0,1361,ENAGBTS,ECONOMY,false,
VStation12,Bin9,8d681514-0a5b-4f56-a979-bff35c007312,DEL/JBL,E,,D,F,,,163.0,185272.0,1361,ENAGBTS,ECONOMY,false,
VStation12,Bin9,8d681514-0a5b-4f56-a979-bff35c007312,IDR/NAR,E,R,S,F,,,163.0,185272.0,1361,ENAGBTS,ECONOMY,false,
VStation12,Bin9,8d681514-0a5b-4f56-a979-bff35c007312,NWR/MDH,E,R,S,F,,,163.0,185272.0,1361,ENAGBTS,ECONOMY,false,
VStation12,Bin9,8d681514-0a5b-4f56-a979-bff35c007312,NWR/MDH,E,,,R,,,163.0,185272.0,1361,ENAGBTS,ECONOMY,false,
VStation12,Bin9,8d681514-0a5b-4f56-a979-bff35c007312,REW/MHR,E,,,R,,,163.0,185272.0,1361,ENAGBTS,ECONOMY,false,
VStation12,Bin9,8d681514-0a5b-4f56-a979-bff35c007312,JLR/BEO,E,E,S,F,,,163.0,185272.0,1361,ENAGBTS,ECONOMY,false,
VStation12,Bin9,8d681514-0a5b-4f56-a979-bff35c007312,JLR/GRH,E,,,R,,,163.0,185272.0,1361,ENAGBTS,ECONOMY,false,
VStation12,Bin9,8d681514-0a5b-4f56-a979-bff35c007312,PRI/MDH,E,E,S,F,,,163.0,185272.0,1361,ENAGBTS,ECONOMY,false,
VStation12,Bin9,8d681514-0a5b-4f56-a979-bff35c007312,HJR/KJR,E,E,S,F,,,163.0,185272.0,1361,ENAGBTS,ECONOMY,false,
VStation12,Bin9,8d681514-0a5b-4f56-a979-bff35c007312,IDR/NAR,E,E,S,F,,,163.0,185272.0,1361,ENAGBTS,ECONOMY,false,
VStation12,Bin9,8d681514-0a5b-4f56-a979-bff35c007312,BHO/SGR,E,,,R,,,163.0,185272.0,1361,ENAGBTS,ECONOMY,false,
VStation12,Bin9,8d681514-0a5b-4f56-a979-bff35c007312,JLR/SIH,E,,,R,,,163.0,185272.0,1361,ENAGBTS,ECONOMY,false,
VStation12,Bin9,8d681514-0a5b-4f56-a979-bff35c007312,JLR/MHJ,E,,D,F,,,163.0,185272.0,1361,ENAGBTS,ECONOMY,false,
VStation12,Bin9,8d681514-0a5b-4f56-a979-bff35c007312,JLR/NAI,E,,D,F,,,163.0,185272.0,1361,ENAGBTS,ECONOMY,false,
VStation12,Bin9,8d681514-0a5b-4f56-a979-bff35c007312,DON/DON,E,,D,F,,,163.0,185272.0,1361,ENAGBTS,ECONOMY,false,
VStation12,Bin9,8d681514-0a5b-4f56-a979-bff35c007312,HJR/KJR,E,R,S,F,,,163.0,185272.0,1361,ENAGBTS,ECONOMY,false,
VStation12,Bin9,8d681514-0a5b-4f56-a979-bff35c007312,KRL/MDH,E,,D,F,,,163.0,185272.0,1361,ENAGBTS,ECONOMY,false,
VStation12,Bin9,8d681514-0a5b-4f56-a979-bff35c007312,GSN/MDH,E,E,S,F,,,163.0,185272.0,1361,ENAGBTS,ECONOMY,false,
VStation12,Bin9,8d681514-0a5b-4f56-a979-bff35c007312,DEL/SGR,E,R,S,F,,,163.0,185272.0,1361,ENAGBTS,ECONOMY,false,
VStation12,Bin9,8d681514-0a5b-4f56-a979-bff35c007312,PRI/MDH,E,R,S,F,,,163.0,185272.0,1361,ENAGBTS,ECONOMY,false,
VStation12,Bin9,8d681514-0a5b-4f56-a979-bff35c007312,JTR/MDH,E,,,R,,,163.0,185272.0,1361,ENAGBTS,ECONOMY,false,
VStation12,Bin9,8d681514-0a5b-4f56-a979-bff35c007312,KRL/MDH,E,,,R,,,163.0,185272.0,1361,ENAGBTS,ECONOMY,false,
VStation12,Bin9,8d681514-0a5b-4f56-a979-bff35c007312,GSN/MDH,E,R,S,F,,,163.0,185272.0,1361,ENAGBTS,ECONOMY,false,
VStation12,Bin9,8d681514-0a5b-4f56-a979-bff35c007312,DEL/SGR,E,E,S,F,,,163.0,185272.0,1361,ENAGBTS,ECONOMY,false,
VStation12,Bin9,8d681514-0a5b-4f56-a979-bff35c007312,JTR/MDH,E,,D,F,,,163.0,185272.0,1361,ENAGBTS,ECONOMY,false,
VStation12,Bin9,8d681514-0a5b-4f56-a979-bff35c007312,DEL/JBL,E,,,R,,,163.0,185272.0,1361,ENAGBTS,ECONOMY,false,
VStation12,Bin9,8d681514-0a5b-4f56-a979-bff35c007312,KTN/KTN,E,,D,F,,,163.0,185272.0,1361,ENAGBTS,ECONOMY,false,
VStation12,Bin9,8d681514-0a5b-4f56-a979-bff35c007312,NAG/ANJ,E,R,S,F,,,163.0,185272.0,1361,ENAGBTS,ECONOMY,false,
VStation12,Bin9,8d681514-0a5b-4f56-a979-bff35c007312,GTN/MDH,E,,,R,,,163.0,185272.0,1361,ENAGBTS,ECONOMY,false,
VStation12,Bin9,8d681514-0a5b-4f56-a979-bff35c007312,REW/ANP,E,,,R,,,163.0,185272.0,1361,ENAGBTS,ECONOMY,false,
VStation12,Bin9,8d681514-0a5b-4f56-a979-bff35c007312,KTM/MDH,E,E,S,F,,,163.0,185272.0,1361,ENAGBTS,ECONOMY,false,
VStation12,Bin9,8d681514-0a5b-4f56-a979-bff35c007312,GSN/MDH,E,,D,F,,,163.0,185272.0,1361,ENAGBTS,ECONOMY,false,
VStation12,Bin9,8d681514-0a5b-4f56-a979-bff35c007312,GTN/MDH,E,R,S,F,,,163.0,185272.0,1361,ENAGBTS,ECONOMY,false,
VStation12,Bin9,8d681514-0a5b-4f56-a979-bff35c007312,PLB/MDH,E,E,S,F,,,163.0,185272.0,1361,ENAGBTS,ECONOMY,false,
VStation12,Bin9,8d681514-0a5b-4f56-a979-bff35c007312,KTN/KTN,E,,,R,,,163.0,185272.0,1361,ENAGBTS,ECONOMY,false,
VStation12,Bin9,8d681514-0a5b-4f56-a979-bff35c007312,REW/ANP,E,R,S,F,,,163.0,185272.0,1361,ENAGBTS,ECONOMY,false,
VStation12,Bin9,8d681514-0a5b-4f56-a979-bff35c007312,KTN/KTN,E,R,S,F,,,163.0,185272.0,1361,ENAGBTS,ECONOMY,false,
VStation12,Bin9,8d681514-0a5b-4f56-a979-bff35c007312,UMR/MDH,E,E,S,F,,,163.0,185272.0,1361,ENAGBTS,ECONOMY,false,
VStation12,Bin9,8d681514-0a5b-4f56-a979-bff35c007312,HJR/NWG,E,E,S,F,,,163.0,185272.0,1361,ENAGBTS,ECONOMY,false,
VStation12,Bin9,8d681514-0a5b-4f56-a979-bff35c007312,NAG/ANJ,E,E,S,F,,,163.0,185272.0,1361,ENAGBTS,ECONOMY,false,
VStation12,Bin9,8d681514-0a5b-4f56-a979-bff35c007312,GTN/MDH,E,E,S,F,,,163.0,185272.0,1361,ENAGBTS,ECONOMY,false,
VStation12,Bin9,8d681514-0a5b-4f56-a979-bff35c007312,KTM/MDH,E,R,S,F,,,163.0,185272.0,1361,ENAGBTS,ECONOMY,false,
VStation12,Bin9,8d681514-0a5b-4f56-a979-bff35c007312,HJR/TGH,E,,D,F,,,163.0,185272.0,1361,ENAGBTS,ECONOMY,false,
VStation12,Bin9,8d681514-0a5b-4f56-a979-bff35c007312,JLR/HAT,E,,,R,,,163.0,185272.0,1361,ENAGBTS,ECONOMY,false,
VStation12,Bin9,8d681514-0a5b-4f56-a979-bff35c007312,JLR/GAD,E,E,S,F,,,163.0,185272.0,1361,ENAGBTS,ECONOMY,false,
VStation12,Bin9,8d681514-0a5b-4f56-a979-bff35c007312,PLB/MDH,E,R,S,F,,,163.0,185272.0,1361,ENAGBTS,ECONOMY,false,
VStation12,Bin9,8d681514-0a5b-4f56-a979-bff35c007312,AMP/MDH,E,,,R,,,163.0,185272.0,1361,ENAGBTS,ECONOMY,false,
VStation12,Bin9,8d681514-0a5b-4f56-a979-bff35c007312,UMR/MDH,E,R,S,F,,,163.0,185272.0,1361,ENAGBTS,ECONOMY,false,
VStation12,Bin9,8d681514-0a5b-4f56-a979-bff35c007312,HJR/NWG,E,R,S,F,,,163.0,185272.0,1361,ENAGBTS,ECONOMY,false,
VStation12,Bin9,8d681514-0a5b-4f56-a979-bff35c007312,JLR/MDL,E,E,S,F,,,163.0,185272.0,1361,ENAGBTS,ECONOMY,false,
VStation12,Bin9,8d681514-0a5b-4f56-a979-bff35c007312,KTN/KTN,E,E,S,F,,,163.0,185272.0,1361,ENAGBTS,ECONOMY,false,
VStation12,Bin9,8d681514-0a5b-4f56-a979-bff35c007312,DEL/JBL,E,R,S,F,,,163.0,185272.0,1361,ENAGBTS,ECONOMY,false,
VStation12,Bin9,8d681514-0a5b-4f56-a979-bff35c007312,NAG/ANJ,E,,,R,,,163.0,185272.0,1361,ENAGBTS,ECONOMY,false,
VStation12,Bin9,8d681514-0a5b-4f56-a979-bff35c007312,JLR/UMA,E,E,S,F,,,163.0,185272.0,1361,ENAGBTS,ECONOMY,false,
VStation12,Bin9,8d681514-0a5b-4f56-a979-bff35c007312,REW/BRH,E,E,S,F,,,163.0,185272.0,1361,ENAGBTS,ECONOMY,false,
VStation12,Bin9,8d681514-0a5b-4f56-a979-bff35c007312,HJR/PNA,E,,D,F,,,163.0,185272.0,1361,ENAGBTS,ECONOMY,false,
VStation12,Bin9,8d681514-0a5b-4f56-a979-bff35c007312,JLR/HAT,E,E,S,F,,,163.0,185272.0,1361,ENAGBTS,ECONOMY,false,
VStation12,Bin9,8d681514-0a5b-4f56-a979-bff35c007312,PRI/MDH,E,,,R,,,163.0,185272.0,1361,ENAGBTS,ECONOMY,false,
VStation12,Bin9,8d681514-0a5b-4f56-a979-bff35c007312,AMP/MDH,E,E,S,F,,,163.0,185272.0,1361,ENAGBTS,ECONOMY,false,
VStation12,Bin9,8d681514-0a5b-4f56-a979-bff35c007312,JLR/MDL,E,,,R,,,163.0,185272.0,1361,ENAGBTS,ECONOMY,false,
VStation12,Bin9,8d681514-0a5b-4f56-a979-bff35c007312,REW/BRH,E,,,R,,,163.0,185272.0,1361,ENAGBTS,ECONOMY,false,
VStation12,Bin9,8d681514-0a5b-4f56-a979-bff35c007312,JLR/BEO,E,R,S,F,,,163.0,185272.0,1361,ENAGBTS,ECONOMY,false,
VStation12,Bin9,8d681514-0a5b-4f56-a979-bff35c007312,JLR/GAD,E,,,R,,,163.0,185272.0,1361,ENAGBTS,ECONOMY,false,
VStation12,Bin9,8d681514-0a5b-4f56-a979-bff35c007312,JLR/UMA,E,,,R,,,163.0,185272.0,1361,ENAGBTS,ECONOMY,false,
VStation12,Bin9,8d681514-0a5b-4f56-a979-bff35c007312,REW/ANP,E,E,S,F,,,163.0,185272.0,1361,ENAGBTS,ECONOMY,false,
VStation12,Bin9,8d681514-0a5b-4f56-a979-bff35c007312,PLB/MDH,E,,,R,,,163.0,185272.0,1361,ENAGBTS,ECONOMY,false,
VStation12,Bin9,8d681514-0a5b-4f56-a979-bff35c007312,KTM/MDH,E,,,R,,,163.0,185272.0,1361,ENAGBTS,ECONOMY,false,
VStation12,Bin9,8d681514-0a5b-4f56-a979-bff35c007312,NWR/MDH,E,E,S,F,,,163.0,185272.0,1361,ENAGBTS,ECONOMY,false,
VStation12,Bin9,8d681514-0a5b-4f56-a979-bff35c007312,AMP/MDH,E,R,S,F,,,163.0,185272.0,1361,ENAGBTS,ECONOMY,false,
VStation12,Bin9,8d681514-0a5b-4f56-a979-bff35c007312,JLR/JBL,E,,D,F,,,163.0,185272.0,1361,ENAGBTS,ECONOMY,false,
VStation12,Bin9,8d681514-0a5b-4f56-a979-bff35c007312,HJR/NWG,E,,,R,,,163.0,185272.0,1361,ENAGBTS,ECONOMY,false,
VStation12,Bin9,8d681514-0a5b-4f56-a979-bff35c007312,JLR/HAT,E,R,S,F,,,163.0,185272.0,1361,ENAGBTS,ECONOMY,false,
VStation12,Bin9,8d681514-0a5b-4f56-a979-bff35c007312,PRI/MDH,E,,D,F,,,163.0,185272.0,1361,ENAGBTS,ECONOMY,false,
VStation12,Bin9,8d681514-0a5b-4f56-a979-bff35c007312,HJR/TGH,E,R,S,F,,,163.0,185272.0,1361,ENAGBTS,ECONOMY,false,
VStation12,Bin9,8d681514-0a5b-4f56-a979-bff35c007312,SHD/SHD,E,R,S,F,,,163.0,185272.0,1361,ENAGBTS,ECONOMY,false,
VStation12,Bin9,8d681514-0a5b-4f56-a979-bff35c007312,REW/MHR,E,R,S,F,,,163.0,185272.0,1361,ENAGBTS,ECONOMY,false,
VStation12,Bin9,8d681514-0a5b-4f56-a979-bff35c007312,JLR/HAT,E,,D,F,,,163.0,185272.0,1361,ENAGBTS,ECONOMY,false,
VStation12,Bin9,8d681514-0a5b-4f56-a979-bff35c007312,IDR/NAR,E,,,R,,,163.0,185272.0,1361,ENAGBTS,ECONOMY,false,
